timestamp,pCut::Motor_Torque,pCut::CTRL_Position_controller::Lag_error,pCut::CTRL_Position_controller::Actual_position,pCut::CTRL_Position_controller::Actual_speed,pSvolFilm::CTRL_Position_controller::Actual_position,pSvolFilm::CTRL_Position_controller::Actual_speed,pSvolFilm::CTRL_Position_controller::Lag_error,pSpintor::VAX_speed
7.15199950,-0.08025687,0.01107025,628402555,2681.35058593,5323443,2010.87353515,0.72746211,1199.99963378
7.15599950,-0.08526979,0.00060272,628402566,2681.35058593,5323451,2023.45703125,0.79474371,1199.99963378
7.15999950,-0.13756065,0.00990581,628402576,2647.01831054,5323459,2008.35656738,0.79055184,1199.99963378
7.16399950,-0.09940391,-0.00859165,628402587,2650.45166015,5323467,2015.90686035,0.81816029,1199.99963378
7.16799950,-0.15527020,0.00879096,628402597,2619.55249023,5323476,2020.94030761,0.79987275,1199.99963378
7.17199950,-0.10154880,-0.01244926,628402608,2595.52001953,5323484,2018.42346191,0.81380140,1199.99963378
7.17599950,-0.03762101,-0.01474761,628402618,2598.95312500,5323492,2010.87341308,0.80960762,1199.99963378
7.17999950,-0.13313186,0.01465606,628402629,2581.78710937,5323500,2031.00744628,0.78889471,1199.99963378
7.18399950,-0.20028361,0.01572608,628402639,2581.78710937,5323508,2018.42358398,0.77463400,1199.99963378
7.18799950,-0.16555757,0.01034736,628402649,2554.32128906,5323516,2028.49060058,0.79359608,1199.99963378
7.19199950,-0.16406492,0.00303649,628402659,2502.82275390,5323524,2023.45703125,0.75416803,1199.99963378
7.19599950,-0.06606958,-0.01818084,628402669,2489.08984375,5323532,2031.00720214,0.74997425,1199.99963378
7.19999950,0.05308420,-0.03826045,628402679,2513.12255859,5323540,2023.45715332,0.71356809,1199.99963378
7.20399950,-0.04044577,-0.00814342,628402689,2513.12255859,5323549,2020.94042968,0.74117654,1199.99963378
7.20799950,-0.12604753,0.01778984,628402699,2489.08984375,5323557,2018.42358398,0.75409656,1199.99963378
7.21199950,-0.17595747,0.03323745,628402709,2465.05737304,5323565,2023.45690917,0.79621273,1199.99963378
7.21599950,-0.19606661,0.02897834,628402719,2451.32446289,5323573,2033.52416992,0.79000550,1199.99963378
7.21999950,-0.23554745,0.03422927,628402729,2465.05737304,5323581,2036.04101562,0.83372110,1199.99963378
7.22399950,-0.24504575,0.02563285,628402738,2430.72509765,5323589,2046.10766601,0.82348722,1199.99963378
7.22799950,-0.10625041,-0.02743053,628402748,2389.52636718,5323597,2038.55749511,0.84546941,1199.99963378
7.23199950,-0.04023421,-0.03431892,628402758,2410.12573242,5323605,2068.75830078,0.82315516,1199.99963378
7.23599950,-0.10234491,-0.01249980,628402767,2403.25927734,5323613,2046.10754394,0.81996810,1199.99963378
7.23999950,-0.14352968,0.00269222,628402777,2355.19409179,5323621,2053.65747070,0.75436782,1199.99963378
7.24399950,-0.19677434,0.02009582,628402786,2344.89428710,5323630,2046.10766601,0.75378876,1199.99963378
7.24799950,-0.18116351,0.00599288,628402796,2355.19409179,5323638,2068.75830078,0.73952800,1199.99963378
7.25199950,-0.17386615,0.00607872,628402805,2293.39599609,5323646,2033.52416992,0.73835617,1199.99963378
7.25599950,-0.04030333,-0.02322196,628402814,2320.86181640,5323654,2051.14111328,0.72610884,1199.99963378
7.25999950,-0.07888235,-0.00906181,628402824,2331.16137695,5323662,2033.52416992,0.76076418,1199.99963378
7.26399949,-0.14404791,0.00416755,628402833,2265.93017578,5323670,2036.04077148,0.80791193,1199.99963378
7.26799949,-0.17612937,0.02341461,628402842,2276.22973632,5323678,2023.45727539,0.85002803,1199.99963378
7.27199949,-0.28320592,0.03174209,628402851,2238.46435546,5323686,2048.62426757,0.83878743,1199.99963378
7.27599949,-0.08360809,-0.01606750,628402860,2241.89746093,5323694,2046.10742187,0.82049989,1199.99963378
7.27999949,-0.14712013,-0.00237655,628402869,2245.33081054,5323702,2038.55737304,0.81731474,1199.99963378
7.28399949,-0.21992453,0.01250457,628402878,2217.86499023,5323711,2000.80664062,0.86203688,1199.99963378
7.28799949,-0.17310099,0.00010681,628402887,2207.56518554,5323719,2043.59106445,0.85985654,1199.99963378
7.29199949,-0.21325421,0.00335311,628402895,2176.66625976,5323727,2025.97412109,0.83251065,1199.99963378
7.29599949,-0.06926099,-0.02567291,628402904,2180.09936523,5323735,2020.94006347,0.82731026,1199.99963378
7.29999949,-0.11134494,-0.01742935,628402913,2162.93334960,5323743,2013.39013671,0.80055719,1199.99963378
7.30399949,-0.12758567,-0.00196456,628402921,2159.50000000,5323751,2031.00732421,0.80844378,1199.99963378
7.30799949,-0.18015277,-0.00175094,628402930,2114.86816406,5323759,2028.49060058,0.77908456,1199.99963378
7.31199949,-0.05527425,-0.03034210,628402938,2094.26879882,5323767,2010.87304687,0.75677025,1199.99963378
7.31599949,-0.09620296,-0.00498580,628402947,2125.16772460,5323776,2005.83984375,0.75660318,1199.99963378
7.31999949,-0.17478665,0.03071784,628402955,2111.43481445,5323784,2015.90686035,0.79025369,1199.99963378
7.32399949,-0.15311956,0.00194358,628402963,2059.93652343,5323792,2018.42370605,0.79914706,1199.99963378
7.32799949,-0.03141324,-0.03153228,628402972,2035.90393066,5323800,2036.04040527,0.76877921,1199.99963378
7.33199949,-0.08304216,-0.00893783,628402980,2039.33715820,5323808,2008.35656738,0.73336267,1199.99963378
7.33599949,-0.14683726,0.01788139,628402988,2046.20361328,5323816,2020.94030761,0.74024254,1199.99963378
7.33999949,-0.26802802,0.03543472,628402996,1970.67260742,5323824,2008.35656738,0.76080417,1199.99963378
7.34399949,-0.04750064,-0.03372955,628403004,2015.30456542,5323832,2015.90686035,0.76969742,1199.99963378
7.34799949,-0.07273416,-0.01768684,628403012,1980.97229003,5323841,2008.35668945,0.78261935,1199.99963378
7.35199949,-0.17331726,0.01386642,628403020,1956.93969726,5323849,2028.49060058,0.80459964,1199.99963378
7.35599949,-0.11729604,0.00220870,628403028,1939.77355957,5323857,2015.90686035,0.80402064,1199.99963378
7.35999949,-0.18256378,0.02225112,628403036,1946.64001464,5323865,2020.94042968,0.83103632,1199.99963378
7.36399949,-0.19708169,0.02258682,628403043,1936.34033203,5323873,2018.42370605,0.81174212,1199.99963378
7.36799949,-0.16130438,0.00080108,628403051,1888.27514648,5323881,2031.00732421,0.81962865,1199.99963378
7.37199949,-0.15587617,-0.00296020,628403059,1902.00805664,5323889,2028.49060058,0.78120923,1199.99963378
7.37599949,-0.11181744,-0.00621795,628403066,1902.00805664,5323897,2023.45703125,0.76191496,1199.99963378
7.37999949,-0.05619728,-0.03017044,628403074,1850.50964355,5323905,2023.45690917,0.77039629,1199.99963378
7.38399949,-0.02459323,-0.03282546,628403081,1836.77673339,5323914,2043.59106445,0.77425599,1199.99963378
7.38799949,-0.03733865,-0.01519393,628403088,1840.20996093,5323922,2015.90686035,0.73986327,1199.99963378
7.39199949,-0.02166880,-0.00858306,628403096,1802.44445800,5323930,2015.90686035,0.75177663,1199.99963378
7.39599949,-0.08671910,0.01482963,628403103,1788.71154785,5323938,2003.32312011,0.74515748,1199.99963378
7.39999949,-0.19850692,0.04763412,628403110,1785.27832031,5323946,2010.87353515,0.78123337,1199.99963378
7.40399949,-0.09339711,0.01504325,628403117,1778.41186523,5323954,2005.84008789,0.79012662,1199.99963378
7.40799949,-0.13994032,0.02320098,628403124,1737.21313476,5323962,2028.49060058,0.79297977,1199.99963378
7.41199948,-0.27005332,0.04358673,628403131,1696.01440429,5323970,2008.35668945,0.79986155,1199.99963378
7.41599948,-0.18336270,0.02156829,628403138,1720.04699707,5323978,2023.45703125,0.86210966,1199.99963378
7.41999948,-0.14363887,-0.00259399,628403145,1723.48022460,5323986,1998.28967285,0.83434987,1199.99963378
7.42399948,-0.02847204,-0.03505325,628403152,1692.58117675,5323995,2023.45703125,0.84424978,1199.99963378
7.42799948,-0.05062836,-0.03141212,628403158,1668.54858398,5324003,2031.00720214,0.80985707,1199.99963378
7.43199948,-0.13776476,0.00177001,628403165,1647.94921875,5324011,2031.00732421,0.81170344,1199.99963378
7.43599948,-0.09946110,0.00024032,628403172,1637.64953613,5324019,2041.07434082,0.76481646,1199.99963378
7.43999948,-0.10329129,0.00744247,628403178,1647.94921875,5324027,2038.55749511,0.72841036,1199.99963378
7.44399948,-0.13068199,0.00778579,628403185,1610.18371582,5324035,2031.00720214,0.69703590,1199.99963378
7.44799948,-0.13874891,0.01255035,628403191,1596.45080566,5324043,2025.97387695,0.73310989,1199.99963378
7.45199948,-0.13761584,0.00692367,628403197,1562.11853027,5324051,2036.04077148,0.71884918,1199.99963378
7.45599948,-0.19161513,0.00652313,628403204,1548.38562011,5324059,2036.04089355,0.74787819,1199.99963378
7.45999948,-0.23724745,0.02025604,628403210,1524.35302734,5324068,2038.55749511,0.74427908,1199.99963378
7.46399948,-0.16288852,0.00059318,628403216,1531.21948242,5324076,2033.52416992,0.78437989,1199.99963378
7.46799948,-0.15518228,0.00001144,628403222,1524.35302734,5324084,2041.07434082,0.79428178,1199.99963378
7.47199948,-0.06722077,-0.02516174,628403228,1507.18688964,5324092,2041.07434082,0.83538931,1199.99963378
7.47599948,-0.03865396,-0.02044296,628403234,1493.45397949,5324100,2056.17480468,0.80561608,1199.99963378
7.47999948,-0.00727967,-0.01922416,628403240,1486.58752441,5324108,2036.04064941,0.82961171,1199.99963378
7.48399948,-0.01773046,-0.01126289,628403246,1472.85461425,5324116,2061.20800781,0.81233096,1199.99963378
7.48799948,-0.01739872,-0.00695228,628403252,1441.95556640,5324124,2041.07421875,0.80813908,1199.99963378
7.49199948,-0.04817553,0.00497436,628403257,1424.78942871,5324132,2063.72485351,0.79086017,1199.99963378
7.49599948,-0.04903165,0.00418090,628403263,1431.65588378,5324141,2033.52380371,0.77056115,1199.99963378
7.49999948,-0.08168287,0.01326560,628403269,1421.35620117,5324149,2053.65795898,0.72165888,1199.99963378
7.50399948,-0.17015881,0.02700424,628403274,1393.89038085,5324157,2036.04064941,0.73055404,1199.99963378
7.50799948,-0.18314859,0.02643203,628403280,1390.45715332,5324165,2043.59082031,0.75756591,1199.99963378
7.51199948,-0.17559769,0.01252365,628403285,1373.29101562,5324173,2028.49060058,0.77048784,1199.99963378
7.51599948,-0.17551480,0.00412368,628403290,1342.39196777,5324181,2046.10766601,0.74877017,1199.99963378
7.51999948,-0.16246677,-0.00505828,628403296,1318.35937500,5324189,2031.00732421,0.75564813,1199.99963378
7.52399948,-0.16561368,-0.00609970,628403301,1297.76000976,5324197,2028.49060058,0.77662372,1199.99963378
7.52799948,-0.22729487,0.00812911,628403306,1284.02709960,5324205,2018.42358398,0.80061924,1199.99963378
7.53199948,-0.25272068,0.01864624,628403311,1246.26159667,5324213,2028.49047851,0.77628970,1199.99963378
7.53599948,-0.15014643,-0.01503753,628403316,1242.82836914,5324222,2018.42358398,0.75557857,1199.99963378
7.53999948,-0.09631232,-0.02507781,628403321,1218.79577636,5324230,2020.94042968,0.75642019,1199.99963378
7.54399948,-0.05737159,-0.03134727,628403326,1205.06286621,5324238,1990.73962402,0.79249233,1199.99963378
7.54799948,-0.07238873,-0.01848793,628403331,1211.92932128,5324246,2015.90686035,0.81447452,1199.99963378
7.55199948,-0.10912998,0.00412750,628403335,1201.62963867,5324254,2025.97375488,0.79819852,1199.99963378
7.55599947,-0.18708026,0.02242660,628403340,1174.16381835,5324262,2018.42358398,0.78352773,1199.99963378
7.55999947,-0.20439465,0.02098464,628403345,1146.69799804,5324270,1993.25610351,0.78134930,1199.99963378
7.56399947,-0.20206093,0.00993347,628403349,1122.66540527,5324278,2018.42358398,0.83856582,1199.99963378
7.56799947,-0.19226551,0.00653839,628403354,1119.23217773,5324286,2028.49047851,0.81826305,1199.99963378
7.57199947,-0.16637921,-0.00269317,628403358,1119.23217773,5324295,2018.42358398,0.77540463,1199.99963378
7.57599947,-0.19654047,0.00855255,628403362,1088.33312988,5324303,2018.42358398,0.75006836,1199.99963378
7.57999947,-0.14998589,-0.01108932,628403367,1054.00085449,5324311,2015.90686035,0.78111082,1199.99963378
7.58399947,-0.11618612,-0.02130699,628403371,1040.26794433,5324319,2023.45727539,0.80611306,1199.99963378
7.58799947,-0.11143390,-0.01714706,628403375,1026.53503417,5324327,2036.04040527,0.79285722,1199.99963378
7.59199947,-0.13982686,-0.00088310,628403379,1029.96826171,5324335,2020.94030761,0.74938726,1199.99963378
7.59599947,-0.16855330,0.00499725,628403383,992.20275878,5324343,2028.49060058,0.75485032,1199.99963378
7.59999947,-0.07893241,-0.01689910,628403387,992.20275878,5324351,2013.39013671,0.78890907,1199.99963378
7.60399947,-0.08269871,-0.01076698,628403391,971.60339355,5324359,2028.49060058,0.80082434,1199.99963378
7.60799947,-0.13639199,0.00713729,628403395,957.87048339,5324367,2008.35668945,0.81173288,1199.99963378
7.61199947,-0.09412996,-0.01104354,628403399,930.40466308,5324375,2036.04077148,0.79907166,1199.99963378
7.61599947,-0.02955356,-0.02320861,628403403,920.10498046,5324383,2008.35668945,0.79185968,1199.99963378
7.61999947,-0.10218471,0.00403594,628403406,902.93884277,5324391,2033.52404785,0.81484478,1199.99963378
7.62399947,-0.15633819,0.01667785,628403410,878.90625000,5324400,2020.94030761,0.78246539,1199.99963378
7.62799947,-0.15207135,0.01514053,628403413,878.90625000,5324408,2025.97375488,0.77223336,1199.99963378
7.63199947,-0.25145283,0.03744316,628403417,841.14074707,5324416,2025.97375488,0.71770673,1199.99963378
7.63599947,-0.22894184,0.02219772,628403420,841.14074707,5324424,2020.94030761,0.69799864,1199.99963378
7.63999947,-0.30059990,0.03216552,628403423,813.67492675,5324432,1995.77294921,0.72199428,1199.99963378
7.64399947,-0.29314756,0.02909469,628403427,789.64233398,5324440,2028.49060058,0.75101953,1199.99963378
7.64799947,-0.25956177,0.00768280,628403430,806.80847167,5324448,2010.87329101,0.72669374,1199.99963378
7.65199947,-0.26333448,0.00050354,628403433,779.34265136,5324456,2023.45715332,0.75329738,1199.99963378
7.65599947,-0.20778240,-0.02089691,628403436,762.17651367,5324464,2010.87329101,0.74406826,1199.99963378
7.65999947,-0.24027499,-0.01139068,628403439,745.01037597,5324473,2013.39013671,0.77007716,1199.99963378
7.66399947,-0.22081497,-0.01508712,628403442,724.41101074,5324481,2015.90698242,0.77192550,1199.99963378
7.66799947,-0.20473386,-0.01394271,628403445,690.07873535,5324489,2033.52416992,0.76772981,1199.99963378
7.67199947,-0.20409776,-0.01602172,628403448,683.21228027,5324497,2008.35668945,0.76253128,1199.99963378
7.67599947,-0.32043617,0.02779006,628403450,659.17968750,5324505,2028.49060058,0.80624878,1199.99963378
7.67999947,-0.26453101,0.00659942,628403453,662.61291503,5324513,2025.97375488,0.77789241,1199.99963378
7.68399947,-0.27040544,-0.00299263,628403456,642.01354980,5324521,2036.04077148,0.79685449,1199.99963378
7.68799947,-0.23831626,-0.01164245,628403458,624.84741210,5324529,2041.07409667,0.77454215,1199.99963378
7.69199947,-0.19440244,-0.02512741,628403461,614.54772949,5324537,2031.00732421,0.79350042,1199.99963378
7.69599947,-0.19464954,-0.01978111,628403463,607.68127441,5324546,2056.17456054,0.75869566,1199.99963378
7.69999946,-0.14481291,-0.02745819,628403465,587.08190917,5324554,2051.14111328,0.74242353,1199.99963378
7.70399946,-0.12711609,-0.02738571,628403468,563.04931640,5324562,2048.62426757,0.72413408,1199.99963378
7.70799946,-0.12718138,-0.02352523,628403470,535.58349609,5324570,2025.97375488,0.77732384,1199.99963378
7.71199946,-0.15800613,-0.00512504,628403472,521.85058593,5324578,2063.72460937,0.74494069,1199.99963378
7.71599946,-0.19145576,0.00613021,628403474,518.41735839,5324586,2048.62426757,0.72221630,1199.99963378
7.71999946,-0.13681255,-0.00783157,628403476,497.81799316,5324594,2051.14111328,0.70493739,1199.99963378
7.72399946,-0.07163130,-0.02613067,628403478,487.51831054,5324602,2028.49060058,0.72993963,1199.99963378
7.72799946,-0.08672668,-0.01738357,628403480,473.78540039,5324610,2043.59106445,0.73983770,1199.99963378
7.73199946,-0.18692694,0.02132034,628403482,439.45312500,5324618,2038.55773925,0.76081317,1199.99963378
7.73599946,-0.21135449,0.03244209,628403483,429.15344238,5324627,2058.69116210,0.74714535,1199.99963378
7.73999946,-0.24195630,0.03102111,628403485,418.85375976,5324635,2013.39001464,0.78523463,1199.99963378
7.74399946,-0.21616457,0.01700592,628403487,408.55407714,5324643,2033.52416992,0.82936412,1199.99963378
7.74799946,-0.19811411,-0.00121688,628403488,381.08825683,5324651,2028.49060058,0.86644297,1199.99963378
7.75199946,-0.18927772,-0.00153541,628403490,367.35534667,5324659,2043.59106445,0.85520416,1199.99963378
7.75599946,-0.18485035,-0.00193405,628403491,350.18920898,5324667,2025.97375488,0.82241290,1199.99963378
7.75999946,-0.18689456,-0.00218963,628403493,336.45629882,5324675,2036.04064941,0.80110341,1199.99963378
7.76399946,-0.16120895,-0.01202774,628403494,319.29016113,5324683,2023.45727539,0.79288464,1199.99963378
7.76799946,-0.18898108,0.00165367,628403495,302.12402343,5324691,2033.52380371,0.78365939,1199.99963378
7.77199946,-0.17017902,-0.00222015,628403496,295.25756835,5324700,2013.39025878,0.74985742,1199.99963378
7.77599946,-0.17098620,-0.00444030,628403498,274.65820312,5324708,2023.45690917,0.72553175,1199.99963378
7.77999946,-0.17283560,-0.00500679,628403499,257.49206542,5324716,2015.90710449,0.73240965,1199.99963378
7.78399946,-0.13150319,-0.00241661,628403500,250.62561035,5324724,2008.35668945,0.77855259,1199.99963378
7.78799946,-0.16376514,-0.00341796,628403500,205.99365234,5324732,2005.83984375,0.77738076,1199.99963378
7.79199946,-0.13120354,-0.00393295,628403501,202.56042480,5324740,2031.00732421,0.76774340,1199.99963378
7.79599946,-0.12242649,-0.00791358,628403502,195.69396972,5324748,2020.94006347,0.76757460,1199.99963378
7.79999946,-0.15824690,-0.00023651,628403503,181.96105957,5324756,1988.22277832,0.80969065,1199.99963378
7.80399946,-0.13573139,-0.00699615,628403503,157.92846679,5324764,2008.35668945,0.85482305,1199.99963378
7.80799946,-0.13316069,-0.00186920,628403504,133.89587402,5324772,2048.62426757,0.85868471,1199.99963378
7.81199946,-0.14857348,0.00140380,628403505,127.02941894,5324781,2025.97375488,0.81884646,1199.99963378
7.81599946,-0.15704338,0.00836563,628403505,113.29650878,5324789,2020.94042968,0.77840977,1199.99963378
7.81999946,-0.13349875,0.00267410,628403505,92.69714355,5324797,2020.94006347,0.76012426,1199.99963378
7.82399946,-0.14908149,0.00358963,628403506,72.09777832,5324805,2020.94042968,0.78311306,1199.99963378
7.82799946,-0.13388349,-0.00114250,628403506,54.93164062,5324813,2038.55749511,0.72757595,1199.99963378
7.83199946,-0.12991224,0.00092315,628403506,44.63195800,5324821,2023.45690917,0.68471616,1199.99963378
